CustomerID,Count,Country,State,City,Zip_Code,Lat_Long,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Reason,Churn_Probability,Risk_Level
0219-YTZUE,1,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,Yes,1,73,4939,Don't know,0.7015621573302522,High Risk
0623-IIHUG,1,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,Female,Yes,No,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.9,840.1,Yes,1,97,4778,Don't know,0.4271287569292835,Medium Risk
4572-DVCGN,1,United States,California,San Diego,92105,"32.741859, -117.090353",32.741859,-117.090353,Female,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.25,846.0,Yes,1,85,3598,Poor expertise of online support,0.6125474413196687,Medium Risk
9057-MSWCO,1,United States,California,San Diego,92108,"32.774046, -117.142454",32.774046,-117.142454,Male,Yes,Yes,No,27,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),30.75,805.1,Yes,1,91,2927,Poor expertise of phone support,0.21746664716365147,Low Risk
1010-DIAUQ,1,United States,California,San Diego,92116,"32.765299, -117.122565",32.765299,-117.122565,Male,No,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,Yes,1,98,5383,Price too high,0.6056782328258468,Medium Risk
0259-GBZSH,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,Yes,1,73,3878,Product dissatisfaction,0.8056714425178718,High Risk
9601-BRXPO,1,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,Female,No,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,Yes,1,66,3642,Service dissatisfaction,0.617006873448823,Medium Risk
6905-NIQIN,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.65,50.65,Yes,1,76,2431,Don't know,0.3421055197483885,Medium Risk
5167-ZFFMM,1,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257,Male,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,Yes,1,81,3424,Network reliability,0.7012896337263749,High Risk
4895-TMWIR,1,United States,California,Indian Wells,92210,"33.537646, -116.291089",33.537646,-116.291089,Male,Yes,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,214.75,Yes,1,80,5888,Limited range of services,0.1985240865511407,Low Risk
0533-BNWKF,1,United States,California,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817,Female,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.45,4874.7,Yes,1,100,5502,Lack of affordable download/upload speed,0.4041429822519769,Medium Risk
6599-CEBNN,1,United States,California,Desert Hot Springs,92240,"33.948558, -116.516976",33.948558,-116.516976,Female,No,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,Yes,1,94,5795,Long distance charges,0.31683985750414,Medium Risk
0979-PHULV,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,Male,No,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,Yes,1,80,4020,Extra data charges,0.39401352072835294,Medium Risk
4800-VHZKI,1,United States,California,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,Yes,1,92,3351,Price too high,0.2904835282301076,Low Risk
7989-CHGTL,1,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1,95,3448,Product dissatisfaction,0.29486647122714615,Low Risk
0334-GDDSO,1,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,-115.886656,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,Yes,1,73,2818,Service dissatisfaction,0.7305609139175712,High Risk
0578-SKVMF,1,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,Female,No,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,Yes,1,88,3804,Lack of self-service on Website,0.5674473631704512,Medium Risk
5564-NEMQO,1,United States,California,Thermal,92274,"33.53604, -116.119222",33.53604,-116.119222,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,1,67,4902,Network reliability,0.6213970747262584,Medium Risk
9063-ZGTUY,1,United States,California,Adelanto,92301,"34.667815, -117.536183",34.667815,-117.536183,Female,No,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,Yes,1,82,4221,Don't know,0.03228474233216608,Low Risk
2957-LOLHO,1,United States,California,Apple Valley,92307,"34.55082, -117.122396",34.55082,-117.122396,Male,No,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,Yes,1,68,2887,Don't know,0.3396825479890943,Medium Risk
7752-XUSCI,1,United States,California,Crestline,92325,"34.248061, -117.29028",34.248061,-117.29028,Female,No,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,1,84,4105,Don't know,0.45338815572784136,Medium Risk
4110-PFEUZ,1,United States,California,Daggett,92327,"34.875144, -116.821698",34.875144,-116.821698,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,Yes,1,73,2792,Competitor had better devices,0.5665155755945118,Medium Risk
0256-LTHVJ,1,United States,California,Ludlow,92338,"34.702766, -116.093376",34.702766,-116.093376,Female,No,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,1,98,5201,Competitor had better devices,0.6200488249158993,Medium Risk
0880-TKATG,1,United States,California,Lucerne Valley,92356,"34.508417, -116.856103",34.508417,-116.856103,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,1,84,4417,Competitor had better devices,0.8075625882958889,High Risk
3811-VBYBZ,1,United States,California,Lytle Creek,92358,"34.238162, -117.534306",34.238162,-117.534306,Male,No,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes,1,98,2031,Competitor had better devices,0.7946158989766667,High Risk
4640-UHDOS,1,United States,California,Phelan,92371,"34.441123, -117.537886",34.441123,-117.537886,Female,No,Yes,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,1,91,4498,Competitor had better devices,0.4554698482577249,Medium Risk
3583-EKAPL,1,United States,California,Redlands,92373,"34.003243, -117.138286",34.003243,-117.138286,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55.0,Yes,1,71,4877,Competitor had better devices,0.5959438283198822,Medium Risk
9399-APLBT,1,United States,California,Rialto,92377,"34.156758, -117.404686",34.156758,-117.404686,Female,No,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,1,80,5980,Competitor had better devices,0.7434424059799984,High Risk
2359-KMGLI,1,United States,California,Running Springs,92382,"34.186211, -117.07683",34.186211,-117.07683,Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,1,77,4418,Competitor had better devices,0.5730250051813176,Medium Risk
0306-JAELE,1,United States,California,Tecopa,92389,"35.824572, -116.274755",35.824572,-116.274755,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,1,66,4192,Competitor had better devices,0.7012499554021236,High Risk
6227-HWPWX,1,United States,California,Victorville,92392,"34.486835, -117.362274",34.486835,-117.362274,Female,No,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,1,73,5671,Competitor had better devices,0.4257078294866547,Medium Risk
0447-BEMNG,1,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,Female,No,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,Yes,1,65,4926,Price too high,0.1780922726927979,Low Risk
5949-XIKAE,1,United States,California,San Bernardino,92401,"34.105935, -117.2914",34.105935,-117.2914,Female,No,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,1,65,2879,Product dissatisfaction,0.7508731679459989,High Risk
8372-JUXUI,1,United States,California,San Bernardino,92410,"34.106922, -117.297553",34.106922,-117.297553,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,1,93,2814,Service dissatisfaction,0.7774518556597647,High Risk
0388-EOPEX,1,United States,California,Riverside,92503,"33.890046, -117.455583",33.890046,-117.455583,Female,No,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,1,77,4263,Lack of self-service on Website,0.6867827417024869,Medium Risk
8205-OTCHB,1,United States,California,Riverside,92506,"33.930931, -117.361788",33.930931,-117.361788,Male,No,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,1,66,3099,Network reliability,0.23141727537701992,Low Risk
6235-VDHOM,1,United States,California,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,Female,Yes,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,1,89,4099,Limited range of services,0.5291779230420357,Medium Risk
7783-YKGDV,1,United States,California,March Air Reserve Base,92518,"33.888323, -117.277533",33.888323,-117.277533,Female,No,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,1,76,2538,Lack of affordable download/upload speed,0.5350837905192728,Medium Risk
5609-CEBID,1,United States,California,Hemet,92544,"33.644585, -116.871544",33.644585,-116.871544,Female,Yes,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,1,87,2666,Long distance charges,0.6606557357705083,Medium Risk
7218-HKQFK,1,United States,California,Homeland,92548,"33.761894, -117.120868",33.761894,-117.120868,Male,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,1,72,3715,Don't know,0.783288925995357,High Risk
4636-QRJKY,1,United States,California,Idyllwild,92549,"33.755039, -116.741796",33.755039,-116.741796,Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,1,98,5032,Price too high,0.724760044473433,High Risk
5956-VKDTT,1,United States,California,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,Female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,1,82,5273,Product dissatisfaction,0.8026523956848661,High Risk
9412-GHEEC,1,United States,California,Murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719,Male,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,1,88,3492,Service dissatisfaction,0.3601012771652137,Medium Risk
0257-ZESQC,1,United States,California,Perris,92571,"33.828289, -117.201666",33.828289,-117.201666,Female,Yes,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,1,99,4517,Lack of self-service on Website,0.3845075376602623,Medium Risk
6825-UYPFK,1,United States,California,Sun City,92586,"33.707483, -117.200006",33.707483,-117.200006,Female,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,1,81,2115,Network reliability,0.43091739924320277,Medium Risk
8397-MVTAZ,1,United States,California,Sun City,92587,"33.69887, -117.25071",33.69887,-117.25071,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,Yes,1,72,2568,Don't know,0.7262254109343866,High Risk
9282-IZGQK,1,United States,California,Irvine,92612,"33.643095, -117.810896",33.643095,-117.810896,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,1,80,5679,Don't know,0.807208708172715,High Risk
1342-JPNKI,1,United States,California,Lake Forest,92630,"33.644849, -117.684254",33.644849,-117.684254,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes,1,85,2966,Don't know,0.6843066176509166,Medium Risk
2817-NTQDO,1,United States,California,Huntington Beach,92646,"33.666301, -117.969501",33.666301,-117.969501,Male,No,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0,Yes,1,74,4856,Poor expertise of online support,0.3324402138496763,Medium Risk
6986-IJDHX,1,United States,California,Huntington Beach,92648,"33.679659, -118.016195",33.679659,-118.016195,Male,No,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0,Yes,1,98,3364,Poor expertise of phone support,0.43326132733405714,Medium Risk
5301-GAUUY,1,United States,California,Newport Beach,92661,"33.601309, -117.902304",33.601309,-117.902304,Male,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,Yes,1,92,5974,Competitor had better devices,0.4186957443512219,Medium Risk
0939-YAPAF,1,United States,California,Santa Ana,92701,"33.748478, -117.858918",33.748478,-117.858918,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,Yes,1,72,2744,Competitor offered higher download speeds,0.6511805309704422,Medium Risk
4710-FDUIZ,1,United States,California,Santa Ana,92707,"33.714829, -117.872941",33.714829,-117.872941,Male,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614.45,Yes,1,67,5170,Competitor offered more data,0.21647182195154002,Low Risk
1218-VKFPE,1,United States,California,Anaheim,92805,"33.830209, -117.906099",33.830209,-117.906099,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,233.55,Yes,1,72,3535,Competitor made better offer,0.18983313507071162,Low Risk
3627-FHKBK,1,United States,California,Anaheim,92806,"33.83796, -117.870494",33.83796,-117.870494,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,Yes,1,87,3244,Competitor had better devices,0.46136687637253704,Medium Risk
2865-TCHJW,1,United States,California,Anaheim,92807,"33.848733, -117.788357",33.848733,-117.788357,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,Yes,1,74,5808,Competitor had better devices,0.7925014062158402,High Risk
5192-EBGOV,1,United States,California,Brea,92823,"33.924143, -117.79387",33.924143,-117.79387,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,Yes,1,66,4880,Competitor offered higher download speeds,0.8111178331567146,High Risk
0719-SYFRB,1,United States,California,Norco,92860,"33.925833, -117.559639",33.925833,-117.559639,Female,No,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,Yes,1,67,5670,Competitor offered higher download speeds,0.26912110095717273,Low Risk
3419-SNJJD,1,United States,California,Yorba Linda,92887,"33.884073, -117.732197",33.884073,-117.732197,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4,Yes,1,91,4196,Competitor offered higher download speeds,0.26718204408369767,Low Risk
6543-CPZMK,1,United States,California,Ventura,93001,"34.360261, -119.306383",34.360261,-119.306383,Male,No,Yes,No,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,Yes,1,83,2573,Competitor offered more data,0.6324599256275417,Medium Risk
4765-OXPPD,1,United States,California,Ventura,93003,"34.279221, -119.221437",34.279221,-119.221437,Female,No,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663.05,Yes,1,76,3983,Competitor offered more data,0.1873688419319793,Low Risk
1009-IRMNA,1,United States,California,Port Hueneme,93041,"34.110124, -119.100972",34.110124,-119.100972,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137.6,Yes,1,100,4479,Competitor offered more data,0.16716227005159023,Low Risk
4554-YGZIH,1,United States,California,Summerland,93067,"34.420998, -119.60137",34.420998,-119.60137,Male,Yes,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,Yes,1,96,5059,Competitor made better offer,0.34636358565992437,Medium Risk
5099-BAILX,1,United States,California,Santa Barbara,93101,"34.419203, -119.710008",34.419203,-119.710008,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,Yes,1,65,2728,Competitor made better offer,0.4717244378376053,Medium Risk
7207-RMRDB,1,United States,California,Santa Barbara,93110,"34.437945, -119.77191",34.437945,-119.77191,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,Yes,1,89,5720,Competitor had better devices,0.4977627408154807,Medium Risk
4913-EHYUI,1,United States,California,Alpaugh,93201,"35.869626, -119.498771",35.869626,-119.498771,Male,Yes,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,Yes,1,91,6268,Competitor offered higher download speeds,0.24666977345614682,Low Risk
0195-IESCP,1,United States,California,Armona,93202,"36.315979, -119.710852",36.315979,-119.710852,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes,1,75,3573,Competitor offered more data,0.8087628203263618,High Risk
4580-TMHJU,1,United States,California,Avenal,93204,"35.916943, -120.129921",35.916943,-120.129921,Female,No,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,Yes,1,65,2152,Don't know,0.21372861894382558,Low Risk
0970-ETWGE,1,United States,California,Bodfish,93205,"35.523991, -118.400432",35.523991,-118.400432,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,Yes,1,99,4996,Competitor had better devices,0.8003320085830009,High Risk
